#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.3881  -22.8075  -22.7937  -22.7875  -22.7720  -22.7608  -22.7529  -22.7526  -22.7496  -22.7485  -22.7473  -22.7470  -22.7454  -22.7451  -22.7416  -22.7406  -22.7380  -22.7372  -22.7346  -22.7337  -22.7311  -22.7311  -22.7280  -22.7269  -22.7235  -22.7215  -22.7200  -22.7166  -22.7160  -22.7154  -22.7147  -22.7121  -22.7118  -22.7116  -22.7111  -22.7103  -22.7093  -22.7091  -22.7079  -22.7064  -22.7034  -22.7025  -22.7023  -22.7001  -22.6988  -22.6940  -22.6936  -22.6924  -22.6900  -22.6885  -22.6877  -22.6875  -22.6852  -22.6847  -22.6832  -22.6815  -22.6802  -22.6779  -22.6713  -22.6642  -22.6597  -22.6069  -22.5941  -22.5908  -22.5735  -22.5624  -22.5598  -22.5368  -22.5359  -22.5310  -22.5143  -11.7579  -11.7247  -11.6835  -11.6235  -11.5467  -11.4488  -11.3312  -11.1924  -11.0402  -10.8758  -10.7125  -10.5684  -10.4697  -10.3076   -8.5698   -8.4808   -8.3676   -8.2419   -8.1176   -8.0045   -7.9439   -7.8854   -7.7957   -7.7123   -7.6423   -7.5960   -7.5665   -7.5430   -3.4362   -3.3481   -3.2210   -3.0907   -3.0469   -2.9754   -2.9415   -2.9134   -2.8975   -2.8059   -2.7772   -2.7290   -2.6598   -2.5871   -2.5628   -2.5011   -2.4406   -2.3982   -2.3599   -2.2909   -2.2208   -1.9123   -1.8124   -1.6798   -1.5559   -1.5001   -1.3960   -1.3511   -1.2603   -1.2527   -1.2491   -1.1576   -1.1195   -1.0858   -1.0458   -0.9895   -0.9442   -0.9347   -0.9123   -0.8722   -0.8412    0.0446    0.0544    0.9750    1.0126    1.1699    1.2609    1.3827    1.3960    1.4769    1.4830    1.5779    1.6418    1.7016    1.7614    1.8512    1.9753    2.0136    2.5717    2.7898    3.0077    3.0752    3.1188    3.1845    3.4947    3.6417    3.6453    3.6942    3.7029    3.8029    3.9297    3.9553    4.0593    4.3451    4.4418    4.8326    5.0437   12.9771
  0.4270  -22.8080  -22.7947  -22.7871  -22.7715  -22.7608  -22.7529  -22.7524  -22.7497  -22.7484  -22.7476  -22.7469  -22.7454  -22.7444  -22.7422  -22.7414  -22.7384  -22.7372  -22.7349  -22.7343  -22.7312  -22.7311  -22.7284  -22.7267  -22.7236  -22.7219  -22.7208  -22.7163  -22.7162  -22.7161  -22.7142  -22.7122  -22.7117  -22.7115  -22.7109  -22.7099  -22.7089  -22.7087  -22.7077  -22.7062  -22.7043  -22.7024  -22.7020  -22.7002  -22.6984  -22.6947  -22.6935  -22.6921  -22.6906  -22.6890  -22.6881  -22.6876  -22.6855  -22.6844  -22.6829  -22.6813  -22.6804  -22.6784  -22.6718  -22.6648  -22.6600  -22.6080  -22.5936  -22.5898  -22.5749  -22.5617  -22.5599  -22.5364  -22.5363  -22.5311  -22.5146  -11.8338  -11.8005  -11.7587  -11.6975  -11.6190  -11.5187  -11.3983  -11.2558  -11.0991  -10.9294  -10.7600  -10.6095  -10.5060  -10.3512   -8.5415   -8.4474   -8.3272   -8.1950   -8.0667   -7.9546   -7.8816   -7.8199   -7.7388   -7.6620   -7.5986   -7.5582   -7.5290   -7.5045   -3.3839   -3.2997   -3.1763   -3.0158   -2.9828   -2.8969   -2.8592   -2.8481   -2.7853   -2.7733   -2.7237   -2.6544   -2.5948   -2.5585   -2.4935   -2.4627   -2.4068   -2.3137   -2.2510   -2.1540   -2.1028   -1.9195   -1.7813   -1.6487   -1.5538   -1.4547   -1.3293   -1.2963   -1.2275   -1.2046   -1.1102   -1.0759   -1.0302   -0.9920   -0.9769   -0.9411   -0.9049   -0.9012   -0.8720   -0.8573   -0.8322    0.1484    0.1810    1.0640    1.0889    1.2484    1.3395    1.4293    1.4839    1.5375    1.5603    1.6187    1.6911    1.7412    1.7739    1.8637    2.0055    2.6330    2.6941    2.9526    3.2647    3.4719    3.5730    3.5857    3.7445    3.9568    4.0777    4.0803    4.0821    4.2011    4.6583    4.9852    5.0277    5.5197    6.4131    7.3156    9.9740   11.5510
  0.4658  -22.8086  -22.7956  -22.7867  -22.7709  -22.7609  -22.7533  -22.7520  -22.7498  -22.7485  -22.7479  -22.7470  -22.7455  -22.7437  -22.7426  -22.7421  -22.7387  -22.7375  -22.7354  -22.7347  -22.7313  -22.7309  -22.7287  -22.7267  -22.7238  -22.7222  -22.7215  -22.7171  -22.7165  -22.7155  -22.7138  -22.7123  -22.7115  -22.7112  -22.7108  -22.7094  -22.7086  -22.7082  -22.7075  -22.7059  -22.7052  -22.7025  -22.7016  -22.7003  -22.6979  -22.6953  -22.6936  -22.6916  -22.6912  -22.6894  -22.6884  -22.6877  -22.6858  -22.6840  -22.6826  -22.6810  -22.6806  -22.6788  -22.6722  -22.6654  -22.6601  -22.6091  -22.5931  -22.5889  -22.5763  -22.5611  -22.5601  -22.5368  -22.5357  -22.5313  -22.5149  -11.9018  -11.8684  -11.8262  -11.7640  -11.6841  -11.5819  -11.4592  -11.3137  -11.1536  -10.9796  -10.8055  -10.6501  -10.5427  -10.3940   -8.5147   -8.4166   -8.2907   -8.1536   -8.0233   -7.9123   -7.8295   -7.7614   -7.6886   -7.6198   -7.5640   -7.5276   -7.4985   -7.4738   -3.3369   -3.2617   -3.1533   -3.0195   -2.9166   -2.8884   -2.8434   -2.7713   -2.6734   -2.6385   -2.6322   -2.5506   -2.5071   -2.4891   -2.4281   -2.3843   -2.3180   -2.2138   -2.1207   -1.9530   -1.9136   -1.8803   -1.7580   -1.6263   -1.5424   -1.4230   -1.2856   -1.2569   -1.2075   -1.1608   -1.0799   -0.9996   -0.9535   -0.9291   -0.9214   -0.8846   -0.8777   -0.8661   -0.8456   -0.8205   -0.7987    0.2535    0.3093    1.1790    1.1854    1.3545    1.4003    1.5030    1.5434    1.5889    1.6298    1.6431    1.7022    1.7242    1.7440    1.7771    2.2422    2.3198    2.3777    2.4689    2.5057    2.5532    2.7047    2.7067    2.7431    2.7534    2.7806    2.8502    2.9591    3.0259    3.0633    3.4353    3.5177    3.5662    4.1306    7.4891    9.6409   10.4631
  0.5046  -22.8091  -22.7964  -22.7863  -22.7704  -22.7610  -22.7538  -22.7518  -22.7499  -22.7487  -22.7484  -22.7470  -22.7458  -22.7431  -22.7426  -22.7426  -22.7391  -22.7378  -22.7362  -22.7345  -22.7317  -22.7305  -22.7287  -22.7269  -22.7239  -22.7224  -22.7222  -22.7176  -22.7167  -22.7150  -22.7136  -22.7123  -22.7114  -22.7108  -22.7107  -22.7090  -22.7083  -22.7078  -22.7074  -22.7060  -22.7056  -22.7026  -22.7011  -22.7004  -22.6975  -22.6960  -22.6937  -22.6917  -22.6912  -22.6898  -22.6887  -22.6879  -22.6860  -22.6837  -22.6824  -22.6808  -22.6807  -22.6792  -22.6726  -22.6658  -22.6603  -22.6101  -22.5926  -22.5881  -22.5776  -22.5605  -22.5602  -22.5372  -22.5352  -22.5314  -22.5151  -11.9614  -11.9280  -11.8854  -11.8225  -11.7415  -11.6378  -11.5132  -11.3654  -11.2025  -11.0252  -10.8475  -10.6884  -10.5779  -10.4340   -8.4908   -8.3896   -8.2593   -8.1188   -7.9877   -7.8769   -7.7861   -7.7125   -7.6455   -7.5853   -7.5372   -7.5027   -7.4747   -7.4499   -3.3020   -3.2400   -3.1523   -3.0487   -2.9577   -2.8830   -2.8004   -2.6877   -2.5532   -2.5067   -2.4862   -2.4552   -2.3879   -2.3547   -2.3292   -2.3211   -2.1432   -2.1217   -1.9123   -1.8579   -1.7419   -1.7294   -1.6558   -1.6050   -1.5172   -1.4023   -1.2622   -1.2275   -1.1857   -1.1272   -1.0632   -0.9804   -0.9238   -0.9098   -0.8862   -0.8658   -0.8616   -0.8426   -0.8224   -0.7259   -0.7041    0.3419    0.4172    1.2970    1.3021    1.4385    1.4690    1.5096    1.5724    1.6002    1.6120    1.6295    1.6497    1.6656    1.7036    1.7470    2.4464    2.4842    2.5126    2.5259    2.5541    2.5897    2.6960    2.7256    2.7927    2.8667    2.9868    3.0195    3.0256    3.0926    3.3678    3.4486    3.4645    3.4986    3.5016    3.9024    4.5753    8.9123
  0.5434  -22.8096  -22.7972  -22.7859  -22.7699  -22.7610  -22.7545  -22.7517  -22.7501  -22.7492  -22.7488  -22.7470  -22.7461  -22.7429  -22.7426  -22.7425  -22.7394  -22.7383  -22.7369  -22.7343  -22.7321  -22.7300  -22.7286  -22.7273  -22.7240  -22.7228  -22.7226  -22.7180  -22.7170  -22.7146  -22.7134  -22.7123  -22.7113  -22.7106  -22.7103  -22.7085  -22.7081  -22.7076  -22.7074  -22.7065  -22.7052  -22.7027  -22.7007  -22.7005  -22.6970  -22.6965  -22.6938  -22.6922  -22.6907  -22.6901  -22.6890  -22.6880  -22.6863  -22.6834  -22.6822  -22.6810  -22.6803  -22.6796  -22.6729  -22.6663  -22.6605  -22.6110  -22.5922  -22.5873  -22.5788  -22.5604  -22.5599  -22.5376  -22.5348  -22.5316  -22.5154  -12.0123  -11.9789  -11.9361  -11.8726  -11.7907  -11.6859  -11.5597  -11.4102  -11.2451  -11.0652  -10.8847  -10.7227  -10.6100  -10.4699   -8.4706   -8.3670   -8.2333   -8.0906   -7.9596   -7.8477   -7.7507   -7.6737   -7.6103   -7.5578   -7.5164   -7.4826   -7.4566   -7.4316   -3.2817   -3.2340   -3.1653   -3.0818   -3.0003   -2.9054   -2.7793   -2.6195   -2.4340   -2.3731   -2.3356   -2.3082   -2.2695   -2.2325   -2.2043   -2.1717   -2.0060   -1.9440   -1.7729   -1.7274   -1.6958   -1.5929   -1.4943   -1.4665   -1.4233   -1.3793   -1.2486   -1.2074   -1.1543   -1.1037   -1.0556   -0.9675   -0.9109   -0.8995   -0.8865   -0.8661   -0.8497   -0.8329   -0.7963   -0.6373   -0.5918    0.3948    0.4760    1.3875    1.3924    1.4275    1.4510    1.4648    1.4949    1.5175    1.5519    1.5628    1.5983    1.6463    1.7160    1.7429    2.2519    2.3117    2.3760    2.4743    2.4818    2.6198    2.6262    2.6942    2.7694    2.8683    2.9187    2.9692    3.1361    3.4136    3.5747    3.6972    3.7058    3.8693    4.2804    7.4890    9.2060   11.3656
  0.5822  -22.8100  -22.7979  -22.7856  -22.7695  -22.7611  -22.7551  -22.7518  -22.7504  -22.7497  -22.7489  -22.7471  -22.7466  -22.7430  -22.7424  -22.7420  -22.7398  -22.7389  -22.7372  -22.7341  -22.7326  -22.7296  -22.7285  -22.7277  -22.7242  -22.7233  -22.7227  -22.7182  -22.7172  -22.7144  -22.7134  -22.7123  -22.7111  -22.7104  -22.7099  -22.7082  -22.7078  -22.7078  -22.7073  -22.7065  -22.7049  -22.7028  -22.7006  -22.7004  -22.6970  -22.6966  -22.6939  -22.6926  -22.6904  -22.6903  -22.6892  -22.6881  -22.6864  -22.6833  -22.6819  -22.6811  -22.6800  -22.6799  -22.6732  -22.6666  -22.6606  -22.6118  -22.5919  -22.5866  -22.5799  -22.5604  -22.5595  -22.5379  -22.5343  -22.5317  -22.5156  -12.0544  -12.0209  -11.9779  -11.9140  -11.8314  -11.7257  -11.5984  -11.4474  -11.2807  -11.0989  -10.9162  -10.7522  -10.6376  -10.5006   -8.4543   -8.3488   -8.2127   -8.0688   -7.9381   -7.8244   -7.7228   -7.6441   -7.5834   -7.5367   -7.4999   -7.4667   -7.4434   -7.4179   -3.2737   -3.2387   -3.1837   -3.1115   -3.0360   -2.9322   -2.7783   -2.5779   -2.3429   -2.2250   -2.1792   -2.1577   -2.1226   -2.1116   -2.0625   -2.0026   -1.8456   -1.7720   -1.7367   -1.6275   -1.5835   -1.4965   -1.3880   -1.3779   -1.2997   -1.2318   -1.1841   -1.1653   -1.1075   -1.0809   -1.0438   -0.9560   -0.9076   -0.8986   -0.8812   -0.8698   -0.8444   -0.8287   -0.7642   -0.5702   -0.4908    0.3989    0.4642    1.2694    1.2843    1.3299    1.3429    1.3767    1.4304    1.4383    1.4925    1.5493    1.5518    1.6307    1.6523    1.7394    1.7892    2.0512    2.2215    2.3755    2.4589    2.4955    2.6934    3.0182    3.0197    3.1544    3.3645    3.4357    3.5235    3.6132    3.6648    3.8970    3.9461    4.3686    4.4883    5.8904    6.1830   11.3459
  0.6210  -22.8103  -22.7985  -22.7853  -22.7692  -22.7612  -22.7557  -22.7521  -22.7506  -22.7502  -22.7488  -22.7471  -22.7470  -22.7430  -22.7422  -22.7415  -22.7402  -22.7395  -22.7374  -22.7339  -22.7330  -22.7292  -22.7283  -22.7280  -22.7245  -22.7237  -22.7227  -22.7182  -22.7174  -22.7142  -22.7133  -22.7122  -22.7111  -22.7103  -22.7095  -22.7082  -22.7079  -22.7076  -22.7071  -22.7063  -22.7046  -22.7028  -22.7007  -22.7001  -22.6973  -22.6963  -22.6940  -22.6929  -22.6906  -22.6900  -22.6894  -22.6883  -22.6866  -22.6832  -22.6817  -22.6812  -22.6801  -22.6798  -22.6734  -22.6669  -22.6607  -22.6124  -22.5916  -22.5861  -22.5808  -22.5605  -22.5592  -22.5381  -22.5340  -22.5319  -22.5157  -12.0872  -12.0538  -12.0107  -11.9465  -11.8633  -11.7569  -11.6288  -11.4768  -11.3088  -11.1256  -10.9414  -10.7758  -10.6600  -10.5251   -8.4418   -8.3351   -8.1972   -8.0527   -7.9223   -7.8067   -7.7018   -7.6226   -7.5647   -7.5215   -7.4869   -7.4547   -7.4340   -7.4079   -3.2736   -3.2480   -3.2016   -3.1355   -3.0640   -2.9562   -2.7855   -2.5570   -2.2838   -2.0724   -2.0280   -2.0230   -1.9904   -1.9649   -1.9318   -1.8234   -1.7332   -1.6733   -1.6387   -1.5742   -1.4785   -1.4206   -1.2995   -1.2690   -1.2574   -1.2076   -1.1023   -1.0733   -1.0531   -1.0171   -0.9353   -0.9193   -0.9120   -0.8961   -0.8722   -0.8460   -0.8371   -0.8044   -0.7175   -0.5145   -0.4105    0.3540    0.3898    1.1000    1.1143    1.1675    1.1878    1.2386    1.2935    1.3065    1.3973    1.4378    1.4638    1.5075    1.5994    1.6714    1.8081    1.8963    2.0676    3.0081    3.1613    3.1801    3.2945    3.8449    4.0036    4.0044    4.3371    4.5397    4.7326    4.8164    5.1329    6.6377    7.3786    8.7462   11.3243   11.8510   12.6324   13.3236
  0.6598  -22.8106  -22.7989  -22.7852  -22.7690  -22.7612  -22.7561  -22.7523  -22.7509  -22.7505  -22.7487  -22.7474  -22.7471  -22.7430  -22.7420  -22.7412  -22.7405  -22.7399  -22.7374  -22.7339  -22.7332  -22.7289  -22.7285  -22.7279  -22.7247  -22.7240  -22.7226  -22.7181  -22.7175  -22.7141  -22.7133  -22.7122  -22.7110  -22.7101  -22.7092  -22.7085  -22.7078  -22.7075  -22.7070  -22.7061  -22.7044  -22.7029  -22.7008  -22.6999  -22.6976  -22.6960  -22.6941  -22.6931  -22.6908  -22.6898  -22.6895  -22.6884  -22.6867  -22.6831  -22.6815  -22.6812  -22.6803  -22.6795  -22.6735  -22.6671  -22.6608  -22.6129  -22.5914  -22.5856  -22.5814  -22.5606  -22.5589  -22.5383  -22.5337  -22.5320  -22.5158  -12.1108  -12.0774  -12.0342  -11.9698  -11.8863  -11.7794  -11.6507  -11.4979  -11.3291  -11.1450  -10.9597  -10.7931  -10.6764  -10.5431   -8.4331   -8.3255   -8.1865   -8.0418   -7.9115   -7.7943   -7.6872   -7.6080   -7.5529   -7.5114   -7.4772   -7.4463   -7.4279   -7.4010   -3.2770   -3.2574   -3.2159   -3.1529   -3.0841   -2.9744   -2.7939   -2.5479   -2.2492   -1.9368   -1.9140   -1.9062   -1.8824   -1.8486   -1.7726   -1.7324   -1.6528   -1.6138   -1.5223   -1.4952   -1.4388   -1.3301   -1.2854   -1.2302   -1.1742   -1.1323   -1.0970   -1.0543   -1.0158   -0.9401   -0.9199   -0.9100   -0.8952   -0.8851   -0.8611   -0.8253   -0.7430   -0.6534   -0.6086   -0.4582   -0.3487    0.2749    0.2873    0.9468    0.9670    1.0050    1.0539    1.0601    1.1377    1.1757    1.2357    1.2946    1.3109    1.3846    1.4449    1.7235    1.8365    1.8697    2.3609    2.4686    2.4851    2.7431    3.0624    3.2497    3.2700    3.4421    3.5042    3.5729    3.5740    3.5921    3.8260    4.0640    4.2224    4.2667    5.8944    5.9607    6.3766    9.4450
  0.6986  -22.8108  -22.7991  -22.7850  -22.7689  -22.7612  -22.7564  -22.7525  -22.7511  -22.7507  -22.7485  -22.7477  -22.7472  -22.7429  -22.7419  -22.7410  -22.7407  -22.7402  -22.7373  -22.7340  -22.7332  -22.7287  -22.7287  -22.7278  -22.7249  -22.7241  -22.7226  -22.7181  -22.7176  -22.7141  -22.7133  -22.7121  -22.7110  -22.7100  -22.7090  -22.7087  -22.7078  -22.7074  -22.7069  -22.7060  -22.7042  -22.7029  -22.7009  -22.6997  -22.6978  -22.6959  -22.6942  -22.6933  -22.6909  -22.6896  -22.6896  -22.6884  -22.6868  -22.6831  -22.6814  -22.6813  -22.6804  -22.6794  -22.6737  -22.6672  -22.6608  -22.6132  -22.5913  -22.5853  -22.5819  -22.5606  -22.5587  -22.5384  -22.5335  -22.5321  -22.5159  -12.1250  -12.0916  -12.0483  -11.9838  -11.9001  -11.7929  -11.6639  -11.5107  -11.3414  -11.1567  -10.9709  -10.8036  -10.6864  -10.5540   -8.4280   -8.3199   -8.1803   -8.0355   -7.9053   -7.7869   -7.6787   -7.5995   -7.5465   -7.5056   -7.4714   -7.4414   -7.4243   -7.3969   -3.2805   -3.2639   -3.2249   -3.1634   -3.0962   -2.9857   -2.8001   -2.5447   -2.2318   -1.8692   -1.8391   -1.8219   -1.7949   -1.7421   -1.7270   -1.6356   -1.6337   -1.5150   -1.4771   -1.4601   -1.3709   -1.3077   -1.2531   -1.2009   -1.1620   -1.1056   -1.0366   -1.0183   -1.0152   -0.9241   -0.9162   -0.8984   -0.8938   -0.8752   -0.8671   -0.8000   -0.6287   -0.5772   -0.4616   -0.3624   -0.2967    0.1772    0.2069    0.8388    0.8628    0.8823    0.9133    0.9593    1.0197    1.0809    1.1019    1.1858    1.1878    1.2808    1.3269    1.7671    1.8266    1.8913    2.7497    2.7514    2.7577    2.9089    3.0203    3.0246    3.0579    3.2189    3.5739    3.6460    3.8072    3.8710    4.3244    4.5079    5.1621    5.4572    6.6150    8.0578    8.5026    8.5202
  0.7375  -22.8108  -22.7992  -22.7850  -22.7688  -22.7612  -22.7565  -22.7525  -22.7512  -22.7508  -22.7484  -22.7479  -22.7472  -22.7429  -22.7419  -22.7410  -22.7408  -22.7404  -22.7373  -22.7341  -22.7332  -22.7287  -22.7286  -22.7278  -22.7250  -22.7242  -22.7226  -22.7180  -22.7177  -22.7141  -22.7132  -22.7121  -22.7110  -22.7100  -22.7089  -22.7088  -22.7078  -22.7073  -22.7069  -22.7060  -22.7042  -22.7030  -22.7009  -22.6997  -22.6978  -22.6958  -22.6942  -22.6933  -22.6910  -22.6897  -22.6896  -22.6884  -22.6868  -22.6830  -22.6814  -22.6813  -22.6804  -22.6794  -22.6737  -22.6673  -22.6608  -22.6133  -22.5912  -22.5852  -22.5820  -22.5606  -22.5587  -22.5384  -22.5334  -22.5321  -22.5159  -12.1298  -12.0964  -12.0530  -11.9885  -11.9047  -11.7974  -11.6683  -11.5150  -11.3456  -11.1606  -10.9746  -10.8071  -10.6897  -10.5577   -8.4263   -8.3180   -8.1782   -8.0334   -7.9032   -7.7845   -7.6759   -7.5967   -7.5445   -7.5037   -7.4694   -7.4397   -7.4232   -7.3955   -3.2819   -3.2662   -3.2280   -3.1670   -3.1003   -2.9896   -2.8023   -2.5440   -2.2265   -1.8569   -1.8027   -1.7859   -1.7623   -1.7374   -1.6668   -1.6587   -1.5736   -1.5021   -1.4550   -1.4489   -1.3232   -1.3146   -1.2624   -1.1733   -1.1503   -1.1067   -1.0459   -1.0080   -0.9724   -0.9262   -0.9159   -0.9022   -0.8972   -0.8739   -0.8611   -0.7817   -0.5940   -0.5380   -0.4303   -0.3002   -0.2525    0.1233    0.1742    0.7994    0.8183    0.8331    0.8635    0.9248    0.9752    1.0463    1.0492    1.1395    1.1482    1.2397    1.2825    1.8231    1.8320    2.4770    2.4918    2.6683    3.1851    3.3276    3.4988    3.6319    3.6458    4.0001    4.1490    4.2475    4.3589    4.4176    4.7248    4.7538    6.0591    7.1440    8.4946    9.3492    9.5787   10.5378
  0.7375  -22.8108  -22.7992  -22.7850  -22.7688  -22.7612  -22.7565  -22.7525  -22.7512  -22.7508  -22.7484  -22.7479  -22.7472  -22.7429  -22.7419  -22.7410  -22.7408  -22.7404  -22.7373  -22.7341  -22.7332  -22.7287  -22.7286  -22.7278  -22.7250  -22.7242  -22.7226  -22.7180  -22.7177  -22.7141  -22.7132  -22.7121  -22.7110  -22.7100  -22.7089  -22.7088  -22.7078  -22.7073  -22.7069  -22.7060  -22.7042  -22.7030  -22.7009  -22.6997  -22.6978  -22.6958  -22.6942  -22.6933  -22.6910  -22.6897  -22.6896  -22.6884  -22.6868  -22.6830  -22.6814  -22.6813  -22.6804  -22.6794  -22.6737  -22.6673  -22.6608  -22.6133  -22.5912  -22.5852  -22.5820  -22.5606  -22.5587  -22.5384  -22.5334  -22.5321  -22.5159  -12.1298  -12.0964  -12.0530  -11.9885  -11.9047  -11.7974  -11.6683  -11.5150  -11.3456  -11.1606  -10.9746  -10.8071  -10.6897  -10.5577   -8.4263   -8.3180   -8.1782   -8.0334   -7.9032   -7.7845   -7.6759   -7.5967   -7.5445   -7.5037   -7.4694   -7.4397   -7.4232   -7.3955   -3.2819   -3.2662   -3.2280   -3.1670   -3.1003   -2.9896   -2.8023   -2.5440   -2.2265   -1.8569   -1.8027   -1.7859   -1.7623   -1.7374   -1.6668   -1.6587   -1.5736   -1.5021   -1.4550   -1.4489   -1.3232   -1.3146   -1.2624   -1.1733   -1.1503   -1.1067   -1.0459   -1.0080   -0.9724   -0.9262   -0.9159   -0.9022   -0.8972   -0.8739   -0.8611   -0.7817   -0.5940   -0.5380   -0.4303   -0.3002   -0.2525    0.1233    0.1742    0.7994    0.8183    0.8331    0.8635    0.9248    0.9752    1.0463    1.0492    1.1395    1.1482    1.2397    1.2825    1.8231    1.8320    2.4770    2.4918    2.6683    3.1851    3.3276    3.4988    3.6319    3.6458    4.0001    4.1490    4.2475    4.3589    4.4176    4.7248    4.7538    6.0591    7.1440    8.4946    9.3492    9.5787   10.5378
  0.7763  -22.8108  -22.7991  -22.7850  -22.7689  -22.7612  -22.7564  -22.7525  -22.7511  -22.7507  -22.7485  -22.7477  -22.7472  -22.7429  -22.7419  -22.7410  -22.7407  -22.7402  -22.7373  -22.7340  -22.7332  -22.7287  -22.7287  -22.7278  -22.7249  -22.7241  -22.7226  -22.7181  -22.7176  -22.7141  -22.7133  -22.7121  -22.7110  -22.7100  -22.7090  -22.7087  -22.7078  -22.7074  -22.7069  -22.7060  -22.7042  -22.7029  -22.7009  -22.6997  -22.6978  -22.6959  -22.6942  -22.6933  -22.6909  -22.6896  -22.6896  -22.6884  -22.6868  -22.6831  -22.6814  -22.6813  -22.6804  -22.6794  -22.6737  -22.6672  -22.6608  -22.6132  -22.5913  -22.5853  -22.5819  -22.5606  -22.5587  -22.5384  -22.5335  -22.5321  -22.5159  -12.1250  -12.0916  -12.0483  -11.9838  -11.9001  -11.7929  -11.6639  -11.5107  -11.3414  -11.1567  -10.9709  -10.8036  -10.6864  -10.5540   -8.4280   -8.3199   -8.1803   -8.0355   -7.9053   -7.7869   -7.6787   -7.5995   -7.5465   -7.5056   -7.4714   -7.4414   -7.4243   -7.3969   -3.2805   -3.2639   -3.2249   -3.1634   -3.0962   -2.9857   -2.8001   -2.5447   -2.2318   -1.8692   -1.8391   -1.8219   -1.7949   -1.7421   -1.7270   -1.6356   -1.6337   -1.5150   -1.4771   -1.4601   -1.3709   -1.3077   -1.2531   -1.2009   -1.1620   -1.1056   -1.0366   -1.0183   -1.0152   -0.9241   -0.9162   -0.8984   -0.8938   -0.8752   -0.8671   -0.8000   -0.6287   -0.5772   -0.4616   -0.3624   -0.2967    0.1772    0.2069    0.8388    0.8628    0.8823    0.9133    0.9593    1.0197    1.0809    1.1019    1.1858    1.1878    1.2808    1.3269    1.8283    2.2240    2.6288    2.7147    2.8361    2.9206    2.9939    3.1690    3.2899    3.3245    3.3369    3.3886    3.5005    3.5461    3.8173    4.0593    4.0908    4.2141    5.1335    5.8448    6.0316    6.1332    7.3426
  0.8151  -22.8106  -22.7989  -22.7852  -22.7690  -22.7612  -22.7561  -22.7523  -22.7509  -22.7505  -22.7487  -22.7474  -22.7471  -22.7430  -22.7420  -22.7412  -22.7405  -22.7399  -22.7374  -22.7339  -22.7332  -22.7289  -22.7285  -22.7279  -22.7247  -22.7240  -22.7226  -22.7181  -22.7175  -22.7141  -22.7133  -22.7122  -22.7110  -22.7101  -22.7092  -22.7085  -22.7078  -22.7075  -22.7070  -22.7061  -22.7044  -22.7029  -22.7008  -22.6999  -22.6976  -22.6960  -22.6941  -22.6931  -22.6908  -22.6898  -22.6895  -22.6884  -22.6867  -22.6831  -22.6815  -22.6812  -22.6803  -22.6795  -22.6735  -22.6671  -22.6608  -22.6129  -22.5914  -22.5856  -22.5814  -22.5606  -22.5589  -22.5383  -22.5337  -22.5320  -22.5158  -12.1108  -12.0774  -12.0342  -11.9698  -11.8863  -11.7794  -11.6507  -11.4979  -11.3291  -11.1450  -10.9597  -10.7931  -10.6764  -10.5431   -8.4331   -8.3255   -8.1865   -8.0418   -7.9115   -7.7943   -7.6872   -7.6080   -7.5529   -7.5114   -7.4772   -7.4463   -7.4279   -7.4010   -3.2770   -3.2574   -3.2159   -3.1529   -3.0841   -2.9744   -2.7939   -2.5479   -2.2492   -1.9368   -1.9140   -1.9062   -1.8824   -1.8486   -1.7726   -1.7324   -1.6528   -1.6138   -1.5223   -1.4952   -1.4388   -1.3301   -1.2854   -1.2302   -1.1742   -1.1323   -1.0970   -1.0543   -1.0158   -0.9401   -0.9199   -0.9100   -0.8952   -0.8851   -0.8611   -0.8253   -0.7430   -0.6534   -0.6086   -0.4582   -0.3487    0.2749    0.2873    0.9468    0.9670    1.0050    1.0539    1.0601    1.1377    1.1757    1.2357    1.2946    1.3109    1.3846    1.4449    1.7414    2.0498    2.0598    3.1217    3.1268    3.2366    3.2580    3.3305    3.4197    3.5300    3.6517    3.8808    3.9812    4.0069    4.0460    4.0661    4.0666    4.2058    4.3227    4.4008    6.6142    9.1279    9.6858
