#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.2236  -24.6264  -24.6264  -24.6237  -24.6237  -24.5952  -24.5951  -24.5945  -24.5945  -21.6765  -21.6759  -21.6725  -21.6713  -21.6500  -21.6494  -21.6471  -21.6471  -21.6299  -21.6290  -21.6261  -21.6254  -12.1837  -12.1791  -11.2793  -11.2725   -8.4183   -8.3865   -7.7646   -7.7343   -3.8042   -3.4848   -2.4897   -2.4145   -2.1469   -2.1202   -1.4676   -1.4649   -1.4077   -1.2536   -0.7090   -0.6985    0.4763    0.6934    0.8250    0.8689    1.6778    1.8928    2.1139    2.2427    2.4580    2.6048    2.7607    2.8527    3.6229    3.6358    3.8438    3.8476    4.4565    4.4994    4.7620    4.7922    4.9181    4.9394    5.3589    5.3605    5.8276    5.8323    6.0869    6.1083    6.2868    6.3162    6.6835    6.7426    6.8977    6.9128    7.0045    7.0216    7.2151    7.2645    7.3639    7.3826    7.4749    7.5096    7.8206    7.8939    8.3146    8.3434    8.3909    8.4157    8.8078    8.8407    8.8489    8.9482    8.9861    9.0108    9.4131    9.4438    9.5658    9.5968    9.6675    9.6677    9.6694    9.7499    9.8806    9.9200    9.9516    9.9712   10.3115   10.3117   10.5312   10.5330
  0.2459  -24.6263  -24.6263  -24.6238  -24.6238  -24.5952  -24.5952  -24.5945  -24.5944  -21.6763  -21.6756  -21.6727  -21.6714  -21.6499  -21.6493  -21.6473  -21.6472  -21.6298  -21.6288  -21.6264  -21.6256  -12.1520  -12.1470  -11.3383  -11.3313   -8.3616   -8.3269   -7.7772   -7.7442   -3.7915   -3.4553   -2.6007   -2.3749   -2.2301   -2.0710   -1.4954   -1.4205   -1.4139   -1.2948   -0.7411   -0.7402    0.4446    0.6665    0.7887    0.8626    1.7243    1.9274    2.2096    2.3021    2.4750    2.6483    2.7585    2.8647    3.6621    3.6775    3.8833    3.8886    4.4192    4.4746    4.6952    4.7390    4.9483    4.9644    5.3083    5.3143    5.8281    5.8328    6.0654    6.0848    6.2731    6.3057    6.7300    6.7916    6.8055    6.8125    7.0062    7.0302    7.2296    7.2658    7.3646    7.3862    7.5250    7.5819    7.8220    7.8933    8.4183    8.4286    8.4432    8.4636    8.7765    8.8048    8.8105    8.8395    8.9422    8.9938    9.3782    9.3932    9.5923    9.6167    9.7088    9.7657    9.7694    9.7762   10.0113   10.0191   10.0234   10.0420   10.2623   10.2749   10.5497   10.5502
  0.2683  -24.6261  -24.6261  -24.6239  -24.6239  -24.5952  -24.5952  -24.5945  -24.5944  -21.6760  -21.6753  -21.6728  -21.6715  -21.6498  -21.6493  -21.6475  -21.6474  -21.6297  -21.6286  -21.6266  -21.6257  -12.1174  -12.1120  -11.3983  -11.3909   -8.3052   -8.2679   -7.7918   -7.7563   -3.7718   -3.4209   -2.7131   -2.3325   -2.3223   -2.0212   -1.5730   -1.3714   -1.3609   -1.3355   -0.7807   -0.7719    0.4171    0.6421    0.7427    0.8403    1.7774    1.9603    2.3025    2.3602    2.4954    2.6943    2.7554    2.8771    3.7028    3.7194    3.9252    3.9323    4.3675    4.4287    4.6416    4.6911    4.9783    4.9885    5.2707    5.2825    5.8129    5.8175    6.0747    6.0924    6.2517    6.2818    6.7148    6.7157    6.7381    6.7908    7.0274    7.0527    7.2893    7.2984    7.3892    7.4110    7.4686    7.5488    7.9048    7.9499    8.4719    8.4945    8.5174    8.5569    8.6639    8.6647    8.8258    8.8423    8.9462    9.0159    9.3429    9.3469    9.6229    9.6431    9.7200    9.7730    9.8562    9.8617   10.0549   10.0581   10.1359   10.1520   10.2326   10.2693   10.6153   10.6218
  0.2906  -24.6260  -24.6260  -24.6241  -24.6241  -24.5953  -24.5952  -24.5944  -24.5944  -21.6758  -21.6750  -21.6730  -21.6716  -21.6498  -21.6492  -21.6477  -21.6475  -21.6295  -21.6284  -21.6268  -21.6259  -12.0800  -12.0743  -11.4584  -11.4509   -8.2500   -8.2104   -7.8087   -7.7708   -3.7447   -3.3807   -2.8252   -2.4205   -2.2877   -1.9709   -1.6427   -1.3770   -1.3210   -1.3071   -0.8174   -0.8042    0.3947    0.6211    0.6908    0.8078    1.8322    1.9905    2.3892    2.4160    2.5179    2.7406    2.7514    2.8897    3.7443    3.7605    3.9693    3.9784    4.3078    4.3684    4.5944    4.6424    5.0086    5.0123    5.2455    5.2637    5.7932    5.7978    6.1070    6.1244    6.2232    6.2455    6.6226    6.6327    6.7124    6.7565    7.0630    7.0863    7.3503    7.3626    7.3632    7.4383    7.4430    7.4651    8.0273    8.0569    8.4692    8.4870    8.5004    8.5059    8.6764    8.7097    8.8597    8.8648    8.9874    9.0525    9.3164    9.3172    9.6570    9.6743    9.7138    9.7538    9.9312    9.9378   10.0723   10.0825   10.1178   10.1337   10.3468   10.3754   10.6812   10.7139
  0.3130  -24.6258  -24.6258  -24.6242  -24.6242  -24.5953  -24.5952  -24.5944  -24.5944  -21.6755  -21.6746  -21.6732  -21.6718  -21.6497  -21.6491  -21.6479  -21.6477  -21.6293  -21.6282  -21.6271  -21.6261  -12.0400  -12.0339  -11.5184  -11.5108   -8.1966   -8.1549   -7.8282   -7.7882   -3.7097   -3.3344   -2.9352   -2.5219   -2.2408   -1.9202   -1.7066   -1.4201   -1.2699   -1.2535   -0.8515   -0.8374    0.3782    0.6046    0.6364    0.7703    1.8849    2.0165    2.4670    2.4680    2.5413    2.7463    2.7850    2.9020    3.7862    3.7999    4.0151    4.0265    4.2455    4.3022    4.5464    4.5899    5.0366    5.0399    5.2301    5.2546    5.7805    5.7846    6.1525    6.1712    6.1883    6.1987    6.5390    6.5597    6.6692    6.7103    7.0952    7.1192    7.2625    7.3268    7.4030    7.4221    7.5072    7.5458    8.1525    8.1676    8.3626    8.3719    8.4408    8.4823    8.7760    8.8302    8.8995    8.9287    9.0609    9.1128    9.3042    9.3046    9.6930    9.7037    9.7087    9.7303    9.9823    9.9889   10.0683   10.0725   10.0843   10.0849   10.4733   10.4994   10.6229   10.6386
  0.3354  -24.6257  -24.6257  -24.6244  -24.6244  -24.5953  -24.5953  -24.5944  -24.5944  -21.6753  -21.6743  -21.6734  -21.6720  -21.6495  -21.6490  -21.6481  -21.6479  -21.6291  -21.6280  -21.6273  -21.6263  -11.9973  -11.9909  -11.5778  -11.5701   -8.1455   -8.1021   -7.8505   -7.8086   -3.6667   -3.2813   -3.0417   -2.6238   -2.1924   -1.8690   -1.7665   -1.4651   -1.2190   -1.2011   -0.8840   -0.8717    0.3687    0.5825    0.5933    0.7316    1.9329    2.0373    2.5145    2.5326    2.5656    2.7398    2.8256    2.9130    3.8281    3.8372    4.0627    4.0763    4.1841    4.2355    4.4951    4.5336    5.0622    5.0726    5.2204    5.2501    5.7806    5.7830    6.1437    6.1467    6.2055    6.2264    6.4682    6.4993    6.6227    6.6649    7.0542    7.0951    7.2464    7.2742    7.4566    7.4778    7.5745    7.6203    8.2084    8.2187    8.2908    8.2908    8.4036    8.4556    8.8685    8.9244    8.9586    9.0101    9.1622    9.2055    9.3028    9.3095    9.6942    9.7081    9.7352    9.7488   10.0043   10.0104   10.0209   10.0400   10.0613   10.0720   10.4490   10.4589   10.5292   10.5643
  0.3577  -24.6255  -24.6255  -24.6245  -24.6245  -24.5953  -24.5953  -24.5944  -24.5944  -21.6750  -21.6740  -21.6736  -21.6722  -21.6494  -21.6489  -21.6483  -21.6480  -21.6289  -21.6278  -21.6275  -21.6265  -11.9522  -11.9455  -11.6362  -11.6285   -8.0971   -8.0524   -7.8757   -7.8323   -3.6155   -3.2214   -3.1436   -2.7240   -2.1425   -1.8237   -1.8174   -1.5122   -1.1687   -1.1508   -0.9158   -0.9076    0.3668    0.5313    0.5878    0.6945    1.9743    2.0519    2.5535    2.5749    2.5992    2.7319    2.8607    2.9219    3.8700    3.8728    4.1120    4.1260    4.1279    4.1714    4.4407    4.4745    5.0892    5.1065    5.2123    5.2456    5.7946    5.7956    6.0830    6.0974    6.2614    6.2842    6.4149    6.4530    6.5842    6.6289    6.9515    6.9898    7.3062    7.3147    7.5132    7.5383    7.6217    7.6627    8.0984    8.1073    8.3474    8.3724    8.3746    8.4390    8.9593    8.9956    9.0272    9.0984    9.2713    9.3112    9.3181    9.3293    9.6984    9.6999    9.7778    9.7899    9.9853    9.9974   10.0053   10.0065   10.0444   10.0502   10.2747   10.2844   10.4765   10.5216
  0.3801  -24.6254  -24.6253  -24.6247  -24.6247  -24.5953  -24.5953  -24.5944  -24.5944  -21.6748  -21.6738  -21.6737  -21.6725  -21.6493  -21.6488  -21.6485  -21.6482  -21.6287  -21.6278  -21.6276  -21.6267  -11.9046  -11.8976  -11.6933  -11.6857   -8.0518   -8.0063   -7.9042   -7.8595   -3.5560   -3.2400   -3.1544   -2.8209   -2.0916   -1.8793   -1.7656   -1.5609   -1.1198   -1.1035   -0.9483   -0.9454    0.3733    0.4849    0.5889    0.6613    2.0081    2.0594    2.5830    2.5946    2.6396    2.7222    2.8889    2.9274    3.9075    3.9127    4.0726    4.1111    4.1632    4.1815    4.3844    4.4142    5.1169    5.1405    5.2021    5.2371    5.8193    5.8252    6.0203    6.0407    6.3139    6.3337    6.3818    6.4203    6.5687    6.6117    6.8452    6.8713    7.3812    7.3842    7.5619    7.6008    7.6500    7.6681    7.9843    7.9921    8.3639    8.3833    8.4352    8.4413    9.0528    9.0566    9.0908    9.1755    9.3326    9.3622    9.3644    9.4167    9.7149    9.7177    9.8220    9.8334    9.9671    9.9748    9.9821    9.9897   10.0080   10.0160   10.1371   10.1406   10.3806   10.4275
  0.4024  -24.6252  -24.6252  -24.6249  -24.6248  -24.5953  -24.5953  -24.5944  -24.5944  -21.6745  -21.6741  -21.6733  -21.6728  -21.6491  -21.6487  -21.6486  -21.6484  -21.6285  -21.6280  -21.6274  -21.6269  -11.8548  -11.8476  -11.7490  -11.7414   -8.0098   -7.9638   -7.9359   -7.8904   -3.4884   -3.3300   -3.0806   -2.9133   -2.0397   -1.9336   -1.7138   -1.6111   -1.0728   -1.0597   -0.9855   -0.9825    0.3885    0.4449    0.5968    0.6333    2.0336    2.0591    2.6017    2.6059    2.6713    2.7101    2.9095    2.9280    3.9432    3.9570    4.0245    4.0554    4.2164    4.2371    4.3276    4.3539    5.1438    5.1726    5.1875    5.2224    5.8562    5.8679    5.9593    5.9801    6.3546    6.3593    6.3670    6.3981    6.5952    6.6242    6.7493    6.7602    7.4520    7.4661    7.5624    7.6047    7.7009    7.7031    7.8781    7.8850    8.3706    8.3926    8.4562    8.4658    9.1074    9.1309    9.1379    9.2113    9.3745    9.4129    9.4136    9.4660    9.7497    9.7628    9.8646    9.8765    9.8944    9.9341    9.9486    9.9534    9.9983   10.0057   10.0585   10.0884   10.3151   10.3560
  0.4248  -24.6250  -24.6250  -24.6250  -24.6250  -24.5953  -24.5953  -24.5944  -24.5944  -21.6743  -21.6743  -21.6731  -21.6731  -21.6489  -21.6489  -21.6485  -21.6485  -21.6283  -21.6283  -21.6271  -21.6271  -11.8029  -11.8029  -11.7955  -11.7955   -7.9711   -7.9711   -7.9252   -7.9252   -3.4130   -3.4130   -3.0000   -3.0000   -1.9871   -1.9871   -1.6621   -1.6621   -1.0279   -1.0279   -1.0194   -1.0194    0.4125    0.4125    0.6116    0.6116    2.0506    2.0506    2.6089    2.6089    2.6939    2.6939    2.9224    2.9224    3.9817    3.9817    4.0042    4.0043    4.2713    4.2713    4.2947    4.2947    5.1678    5.1680    5.2005    5.2007    5.9036    5.9036    5.9208    5.9209    6.3640    6.3640    6.3799    6.3799    6.6644    6.6644    6.6723    6.6723    7.5169    7.5169    7.5437    7.5438    7.7821    7.7821    7.7874    7.7874    8.3844    8.3845    8.4691    8.4692    9.1359    9.1360    9.1955    9.1955    9.4145    9.4145    9.4572    9.4573    9.8044    9.8045    9.8388    9.8389    9.9055    9.9055    9.9155    9.9155   10.0262   10.0262   10.0572   10.0573   10.3291   10.3327
  0.4248  -24.6250  -24.6250  -24.6250  -24.6250  -24.5953  -24.5953  -24.5944  -24.5944  -21.6743  -21.6743  -21.6731  -21.6731  -21.6489  -21.6489  -21.6485  -21.6485  -21.6283  -21.6283  -21.6271  -21.6271  -11.8029  -11.8029  -11.7955  -11.7955   -7.9711   -7.9711   -7.9252   -7.9252   -3.4130   -3.4130   -3.0000   -3.0000   -1.9871   -1.9871   -1.6621   -1.6621   -1.0279   -1.0279   -1.0194   -1.0194    0.4125    0.4125    0.6116    0.6116    2.0506    2.0506    2.6089    2.6089    2.6939    2.6939    2.9224    2.9224    3.9817    3.9817    4.0042    4.0043    4.2713    4.2713    4.2947    4.2947    5.1678    5.1680    5.2005    5.2007    5.9036    5.9036    5.9208    5.9209    6.3640    6.3640    6.3799    6.3799    6.6644    6.6644    6.6723    6.6723    7.5169    7.5169    7.5437    7.5438    7.7821    7.7821    7.7874    7.7874    8.3844    8.3845    8.4691    8.4692    9.1359    9.1360    9.1955    9.1955    9.4145    9.4145    9.4572    9.4573    9.8044    9.8045    9.8388    9.8389    9.9055    9.9055    9.9155    9.9155   10.0262   10.0262   10.0572   10.0573   10.3279   10.3346
  0.4636  -24.6252  -24.6252  -24.6249  -24.6249  -24.5953  -24.5953  -24.5944  -24.5944  -21.6743  -21.6743  -21.6729  -21.6729  -21.6490  -21.6490  -21.6485  -21.6485  -21.6283  -21.6283  -21.6271  -21.6271  -11.7986  -11.7986  -11.7911  -11.7911   -7.9737   -7.9737   -7.9275   -7.9275   -3.4130   -3.4130   -2.9976   -2.9976   -2.0149   -2.0149   -1.6834   -1.6834   -1.0604   -1.0604   -1.0131   -1.0131    0.4457    0.4457    0.6591    0.6591    2.0371    2.0371    2.5822    2.5822    2.6931    2.6931    2.9222    2.9223    3.9882    3.9882    4.0115    4.0115    4.2753    4.2753    4.3018    4.3018    5.1623    5.1624    5.2005    5.2007    5.9080    5.9081    5.9257    5.9257    6.3632    6.3633    6.3803    6.3804    6.6569    6.6569    6.6759    6.6759    7.4941    7.4941    7.5145    7.5146    7.8338    7.8338    7.8627    7.8627    8.3852    8.3852    8.4615    8.4615    9.1392    9.1392    9.1995    9.1996    9.3987    9.3987    9.4468    9.4469    9.7425    9.7426    9.7522    9.7522    9.9068    9.9069    9.9251    9.9252   10.0476   10.0476   10.0705   10.0706   10.4354   10.4468
  0.5024  -24.6252  -24.6252  -24.6247  -24.6247  -24.5953  -24.5953  -24.5944  -24.5944  -21.6744  -21.6744  -21.6727  -21.6727  -21.6492  -21.6492  -21.6484  -21.6484  -21.6282  -21.6282  -21.6271  -21.6271  -11.7857  -11.7857  -11.7782  -11.7782   -7.9815   -7.9815   -7.9347   -7.9347   -3.4137   -3.4137   -2.9905   -2.9905   -2.0944   -2.0944   -1.7458   -1.7458   -1.1086   -1.1086   -1.0284   -1.0284    0.5416    0.5416    0.7825    0.7825    1.9962    1.9962    2.4988    2.4988    2.7030    2.7030    2.9216    2.9216    4.0077    4.0078    4.0329    4.0329    4.2882    4.2882    4.3209    4.3210    5.1476    5.1477    5.1948    5.1950    5.9193    5.9193    5.9382    5.9382    6.3614    6.3614    6.3801    6.3802    6.6440    6.6440    6.6839    6.6839    7.4818    7.4818    7.4962    7.4962    7.9274    7.9274    7.9836    7.9837    8.4009    8.4009    8.4530    8.4530    9.1485    9.1485    9.2091    9.2092    9.3471    9.3471    9.4060    9.4061    9.6575    9.6576    9.6727    9.6727    9.9061    9.9061    9.9338    9.9338   10.0756   10.0757   10.0924   10.0924   10.6358   10.6414
